tag_id,name,category,count,old_right_tag_cn,new_right_tag_cn
1467675,symboli_rudolf_(umamusume),4,2493,symboli_rudolf_(umamusume),皇帝(赛马娘)
1440130,laffey_(azur_lane),4,2477,拉菲（碧蓝航线）,拉菲(碧蓝航线)
1630723,hatsuzuki_(kancolle),4,2465,hatsuzuki_(kancolle),初月(舰队Collection)
1702683,diarmuid_ua_duibhne_(lancer)_(fate),4,2458,diarmuid_ua_duibhne_(lancer)_(fate),迪尔姆德·奥迪那_枪骑兵(Fate)
1631478,yahagi_(kancolle),4,2454,yahagi_(kancolle),矢矧(舰队Collection)
1627610,katsushika_hokusai_(fate),4,2448,katsushika_hokusai_(fate),葛饰北斋(Fate)
1630708,harusame_(kancolle),4,2440,harusame_(kancolle),春雨(舰队Collection)
1432467,morgan_le_fay_(fate),4,2432,morgan_le_fay_(fate),摩根·勒菲(Fate)
1440202,enterprise_(azur_lane),4,2425,企业（碧蓝航线）,企业(碧蓝航线)
1598223,kayoko_(blue_archive),4,2416,kayoko_(blue_archive),鬼方佳代子(蔚蓝档案)
1440020,takao_(azur_lane),4,2415,takao_(azur_lane),高雄(碧蓝航线)
1701171,march_7th_(honkai:_star_rail),4,2412,march_7th_(honkai:_star_rail),三月七(崩坏：星穹铁道)
1279297,yura_(kancolle),4,2404,yura_(kancolle),由良(舰队Collection)
1758613,ui_(blue_archive),4,2399,ui_(blue_archive),古关忧(蔚蓝档案)
1933166,ninomae_ina'nis_(1st_costume),4,2365,ninomae_ina'nis_(1st_costume),一伊那尔栖(公式服)
1933165,watson_amelia_(1st_costume),4,2364,watson_amelia_(1st_costume),华生·阿米莉亚(公式服)
1932888,yuuka_(track)_(blue_archive),4,2353,yuuka_(track)_(blue_archive),早濑优香_运动服(蔚蓝档案)
1620953,hifumi_(blue_archive),4,2349,hifumi_(blue_archive),阿慈谷日富美(蔚蓝档案)
1447375,tamamo_cat_(fate),4,2336,tamamo_cat_(fate),玉藻猫(Fate)
1630695,haguro_(kancolle),4,2329,haguro_(kancolle),羽黑(舰队Collection)
1544632,mostima_(arknights),4,2324,mostima_(arknights),莫斯提马(明日方舟)
1631206,mutsuki_(kancolle),4,2321,mutsuki_(kancolle),睦月(舰队Collection)
1483850,napoleon_bonaparte_(fate),4,2290,napoleon_bonaparte_(fate),拿破仑·波拿巴(Fate)
1631440,u-511_(kancolle),4,2286,u-511_(kancolle),U-511(舰队Collection)
1624414,neru_(blue_archive),4,2274,neru_(blue_archive),美甘妮露(蔚蓝档案)
1630477,akizuki_(kancolle),4,2251,akizuki_(kancolle),秋月(舰队Collection)
1765430,jeanne_d'arc_alter_(swimsuit_berserker)_(fate),4,2239,jeanne_d'arc_alter_(swimsuit_berserker)_(fate),贞德_黑化_泳装(Fate)
1931043,stelle_(honkai:_star_rail),4,2234,stelle_(honkai:_star_rail),开拓者_星(崩坏：星穹铁道)
1631032,i-8_(kancolle),4,2223,i-8_(kancolle),伊号8潜水舰(舰队Collection)
1440070,kaga_(azur_lane),4,2222,kaga_(azur_lane),加贺(碧蓝航线)
1630210,abukuma_(kancolle),4,2217,abukuma_(kancolle),阿武隈(舰队Collection)
1631433,tone_(kancolle),4,2214,tone_(kancolle),利根(舰队Collection)
1631333,shikinami_(kancolle),4,2202,shikinami_(kancolle),敷波(舰队Collection)
1860581,wanderer_(genshin_impact),4,2194,wanderer_(genshin_impact),散兵_流浪者(原神)
1623528,dodoco_(genshin_impact),4,2186,dodoco_(genshin_impact),嘟嘟可(原神)
1933160,inugami_korone_(1st_costume),4,2185,inugami_korone_(1st_costume),戌神沁音(公式服)
1933144,sakamata_chloe_(1st_costume),4,2178,sakamata_chloe_(1st_costume),沙花叉库洛伊(公式服)
853361,bb_(fate/extra),4,2174,bb_(fate/extra),BB(Fate/EXTRA)
1786496,artoria_caster_(fate),4,2173,artoria_caster_(fate),阿尔托莉雅·Caster(Fate)
1631090,kamikaze_(kancolle),4,2170,kamikaze_(kancolle),神风(舰队Collection)
1467925,vodka_(umamusume),4,2170,vodka_(umamusume),伏特加(赛马娘)
1631116,kisaragi_(kancolle),4,2168,kisaragi_(kancolle),如月(舰队Collection)
1467838,oguri_cap_(umamusume),4,2168,oguri_cap_(umamusume),小栗帽(赛马娘)
1602199,ningguang_(genshin_impact),4,2166,ningguang_(genshin_impact),凝光(原神)
1677019,baobhan_sith_(fate),4,2149,baobhan_sith_(fate),芭班·希(Fate)
1631265,pola_(kancolle),4,2125,pola_(kancolle),波拉(舰队Collection)
1631188,miyuki_(kancolle),4,2123,miyuki_(kancolle),深雪(舰队Collection)
1488442,bb_(swimsuit_mooncancer)_(fate),4,2122,泳装BB,BB_泳装(fate)
1467626,anastasia_(fate),4,2115,anastasia_(fate),阿纳斯塔西娅(Fate)
1682888,saori_(blue_archive),4,2114,saori_(blue_archive),锭前纱织(蔚蓝档案)
1630675,gambier_bay_(kancolle),4,2103,gambier_bay_(kancolle),甘比尔湾(舰队Collection)
1627569,fou_(fate),4,2092,fou_(fate),芙芙(Fate)
1431862,nero_claudius_(swimsuit_caster)_(fate),4,2078,nero_claudius_(swimsuit_caster)_(fate),尼禄·克劳狄乌斯_泳装(Fate)
1646767,twin_turbo_(umamusume),4,2077,twin_turbo_(umamusume),双涡轮(赛马娘)
1387121,tamamo_no_mae_(swimsuit_lancer)_(fate),4,2071,玉藻前（泳装）,玉藻前_泳装(fate)
1631046,ise_(kancolle),4,2060,ise_(kancolle),伊势(舰队Collection)
1584985,nonomi_(blue_archive),4,2052,nonomi_(blue_archive),十六夜野宫(蔚蓝档案)
502807,shinki_(touhou),4,2048,shinki_(touhou),神绮(touhou)
1610754,yu_mei-ren_(fate),4,2041,yu_mei-ren_(fate),虞美人(Fate)
1472743,ibaraki_douji_(fate),4,2038,ibaraki_douji_(fate),茨木童子(Fate)
1644998,mihono_bourbon_(umamusume),4,2036,mihono_bourbon_(umamusume),美浦波旁(赛马娘)
1631071,jun'you_(kancolle),4,2031,jun'you_(kancolle),隼鹰(舰队Collection)
1933143,la+_darknesss_(1st_costume),4,2025,la+_darknesss_(1st_costume),拉普拉斯·暗黑(公式服)
1452668,hassan_of_serenity_(fate),4,2024,hassan_of_serenity_(fate),静谧的哈桑(Fate)
1747952,miyako_(blue_archive),4,2018,miyako_(blue_archive),月雪宫子(蔚蓝档案)
1633650,yuzu_(blue_archive),4,2015,yuzu_(blue_archive),花冈柚子(蔚蓝档案)
1275722,makigumo_(kancolle),4,2010,makigumo_(kancolle),卷云(舰队Collection)
1631510,yuugumo_(kancolle),4,2009,yuugumo_(kancolle),夕云(舰队Collection)
1631016,i-168_(kancolle),4,2008,i-168_(kancolle),伊号168潜水舰(舰队Collection)
1630677,gangut_(kancolle),4,1998,gangut_(kancolle),甘古特(舰队Collection)
1551569,nian_(arknights),4,1994,nian_(arknights),年(明日方舟)
1317049,seiran_(touhou),4,1992,seiran_(touhou),清兰(touhou)
1524986,specter_(arknights),4,1988,specter_(arknights),幽灵鲨(明日方舟)
1625330,hibiki_(blue_archive),4,1977,hibiki_(blue_archive),猫冢响(蔚蓝档案)
1644994,mayano_top_gun_(umamusume),4,1959,mayano_top_gun_(umamusume),真野顶炮(赛马娘)
1631211,nachi_(kancolle),4,1954,nachi_(kancolle),那智(舰队Collection)
1534498,meltryllis_(swimsuit_lancer)_(fate),4,1954,meltryllis_(swimsuit_lancer)_(fate),溶解莉莉丝_泳装(Fate)
1605760,iori_(blue_archive),4,1948,iori_(blue_archive),银镜伊织(蔚蓝档案)
1630685,gotland_(kancolle),4,1944,gotland_(kancolle),哥特兰(舰队Collection)
1629430,mysterious_heroine_xx_(fate),4,1943,mysterious_heroine_xx_(fate),谜之女主角XX(Fate)
1634345,izuna_(blue_archive),4,1937,izuna_(blue_archive),久田泉奈(蔚蓝档案)
1613891,albedo_(genshin_impact),4,1936,albedo_(genshin_impact),阿贝多(原神)
1596245,kaeya_(genshin_impact),4,1929,kaeya_(genshin_impact),凯亚(原神)
1838442,alhaitham_(genshin_impact),4,1919,alhaitham_(genshin_impact),艾尔海森(原神)
568921,aegis_(persona),4,1905,艾吉斯（女神异闻录）,艾吉斯(女神异闻录)
1630542,choukai_(kancolle),4,1902,choukai_(kancolle),鸟海(舰队Collection)
1522661,angelina_(arknights),4,1902,angelina_(arknights),安洁莉娜(明日方舟)
1631112,kinugasa_(kancolle),4,1888,kinugasa_(kancolle),衣笠(舰队Collection)
596343,mima_(touhou),4,1883,mima_(touhou),魅魔(touhou)
1631376,suzutsuki_(kancolle),4,1881,suzutsuki_(kancolle),凉月(舰队Collection)
1631244,noshiro_(kancolle),4,1880,noshiro_(kancolle),能代(舰队Collection)
1629361,ushiwakamaru_(fate),4,1878,ushiwakamaru_(fate),牛若丸(Fate)
1693513,elizabeth_bathory_(fate/extra_ccc),4,1876,elizabeth_bathory_(fate/extra_ccc),伊丽莎白·巴托里(Fate/EXTRA CCC)
1971293,hanako_(swimsuit)_(blue_archive),4,1874,hanako_(swimsuit)_(blue_archive),浦和花子_泳装(蔚蓝档案)
1440145,javelin_(azur_lane),4,1873,javelin_(azur_lane),标枪(碧蓝航线)
1933175,nekomata_okayu_(1st_costume),4,1872,nekomata_okayu_(1st_costume),猫又小粥(公式服)
1577501,lisa_(genshin_impact),4,1872,lisa_(genshin_impact),丽莎(原神)
1593680,ashiya_douman_(fate),4,1869,ashiya_douman_(fate),芦屋道满(Fate)
1618002,slime_(genshin_impact),4,1866,slime_(genshin_impact),史莱姆(原神)
1631163,maru-yu_(kancolle),4,1864,maru-yu_(kancolle),丸优(舰队Collection)
1654650,skadi_the_corrupting_heart_(arknights),4,1864,skadi_the_corrupting_heart_(arknights),浊心斯卡蒂(明日方舟)
1631425,teruzuki_(kancolle),4,1863,teruzuki_(kancolle),照月(舰队Collection)
1933211,nanashi_mumei_(1st_costume),4,1861,nanashi_mumei_(1st_costume),七诗无名(公式服)
1631225,nagatsuki_(kancolle),4,1860,nagatsuki_(kancolle),长月(舰队Collection)
1629420,jeanne_d'arc_alter_santa_lily_(fate),4,1852,jeanne_d'arc_alter_santa_lily_(fate),贞德_黑化_Santa Lily(Fate)
1446811,st._louis_(azur_lane),4,1828,st._louis_(azur_lane),圣路易斯(碧蓝航线)
1631102,katsuragi_(kancolle),4,1815,katsuragi_(kancolle),葛城(舰队Collection)
1441509,andou_(girls_und_panzer),4,1803,安藤（少女与战车）,安藤(少女与战车)
1524993,saria_(arknights),4,1799,saria_(arknights),塞雷娅(明日方舟)
1447957,nero_claudius_(bride)_(fate),4,1796,nero_claudius_(bride)_(fate),尼禄·克劳狄乌斯_婚纱(Fate)
1275721,kuroshio_(kancolle),4,1790,kuroshio_(kancolle),黑潮(舰队Collection)
1735921,asashio_kai_ni_(kancolle),4,1783,asashio_kai_ni_(kancolle),朝潮改二(舰队Collection)
1643688,azusa_(blue_archive),4,1781,azusa_(blue_archive),白洲梓(蔚蓝档案)
1631495,yayoi_(kancolle),4,1778,yayoi_(kancolle),弥生(舰队Collection)
1631402,tama_(kancolle),4,1776,tama_(kancolle),多摩(舰队Collection)
1626315,dusk_(arknights),4,1768,dusk_(arknights),夕(明日方舟)
1631373,suzukaze_(kancolle),4,1766,suzukaze_(kancolle),凉风(舰队Collection)
1631357,shirayuki_(kancolle),4,1761,shirayuki_(kancolle),白雪(舰队Collection)
1501023,artoria_pendragon_(lancer_alter)_(fate),4,1755,artoria_pendragon_(lancer_alter)_(fate),Saber_枪骑兵_黑化(Fate)
1630510,asashimo_(kancolle),4,1748,asashimo_(kancolle),朝霜(舰队Collection)
1644982,curren_chan_(umamusume),4,1741,curren_chan_(umamusume),真机伶(赛马娘)
1808100,dan_heng_(honkai:_star_rail),4,1736,dan_heng_(honkai:_star_rail),丹恒(崩坏：星穹铁道)
1639112,sendai_kai_ni_(kancolle),4,1733,sendai_kai_ni_(kancolle),川内改二(舰队Collection)
1644976,admire_vega_(umamusume),4,1730,admire_vega_(umamusume),待兼福来(赛马娘)
1734866,musashi_kai_ni_(kancolle),4,1724,musashi_kai_ni_(kancolle),武藏改二(舰队Collection)
1645007,seiun_sky_(umamusume),4,1716,seiun_sky_(umamusume),西沙里奥(赛马娘)
1644983,eishin_flash_(umamusume),4,1702,eishin_flash_(umamusume),荣进闪耀(赛马娘)
1630499,arashio_(kancolle),4,1699,arashio_(kancolle),荒潮(舰队Collection)
1682867,iroha_(blue_archive),4,1699,iroha_(blue_archive),枣伊吕波(蔚蓝档案)
1933164,takanashi_kiara_(1st_costume),4,1697,takanashi_kiara_(1st_costume),小鸟游琪亚拉(公式服)
1317067,ringo_(touhou),4,1693,ringo_(touhou),铃瑚(touhou)
1933161,kiryu_coco_(1st_costume),4,1693,kiryu_coco_(1st_costume),桐生可可(公式服)
1627626,leonardo_da_vinci_(fate),4,1690,leonardo_da_vinci_(fate),列奥纳多·达·芬奇(Fate)
1732422,kasumi_kai_ni_(kancolle),4,1686,kasumi_kai_ni_(kancolle),霞改二(舰队Collection)
1933191,shishiro_botan_(1st_costume),4,1679,shishiro_botan_(1st_costume),狮白牡丹(公式服)
1597302,beidou_(genshin_impact),4,1676,beidou_(genshin_impact),北斗(原神)
1581646,noelle_(genshin_impact),4,1656,noelle_(genshin_impact),诺艾尔(原神)
1630529,ayanami_(kancolle),4,1655,ayanami_(kancolle),绫波(舰队Collection)
1630445,agano_(kancolle),4,1648,agano_(kancolle),阿贺野(舰队Collection)
1641844,yanfei_(genshin_impact),4,1647,yanfei_(genshin_impact),烟绯(原神)
1645011,tamamo_cross_(umamusume),4,1640,tamamo_cross_(umamusume),玉藻十字(赛马娘)
1627148,koyanskaya_(fate),4,1639,koyanskaya_(fate),高扬斯卡娅(Fate)
1644990,king_halo_(umamusume),4,1633,king_halo_(umamusume),金子陵(赛马娘)
1933189,yukihana_lamy_(1st_costume),4,1629,yukihana_lamy_(1st_costume),雪花菈米(公式服)
1631054,isuzu_(kancolle),4,1627,isuzu_(kancolle),五十铃(舰队Collection)
1933156,hoshimachi_suisei_(1st_costume),4,1627,hoshimachi_suisei_(1st_costume),星街彗星(公式服)
1534779,artoria_pendragon_(swimsuit_ruler)_(fate),4,1623,泳装狮子王(fate),泳装狮子王(Fate)
1667329,oberon_(fate),4,1619,oberon_(fate),奥伯龙(Fate)
1806087,hoshino_(swimsuit)_(blue_archive),4,1615,hoshino_(swimsuit)_(blue_archive),小鸟游星野_泳装(蔚蓝档案)
1793083,silver_wolf_(honkai:_star_rail),4,1615,silver_wolf_(honkai:_star_rail),银狼(崩坏：星穹铁道)
1810157,tighnari_(genshin_impact),4,1615,tighnari_(genshin_impact),提纳里(原神)
1525687,blue_poison_(arknights),4,1612,blue_poison_(arknights),蓝毒(明日方舟)
1467946,haru_urara_(umamusume),4,1608,haru_urara_(umamusume),春丽(赛马娘)
1528228,le_malin_(azur_lane),4,1602,le_malin_(azur_lane),恶毒(碧蓝航线)
1825474,ichika_(blue_archive),4,1601,ichika_(blue_archive),仲正一花(蔚蓝档案)
1631208,myoukou_(kancolle),4,1598,myoukou_(kancolle),妙高(舰队Collection)
1631141,libeccio_(kancolle),4,1596,libeccio_(kancolle),利贝乔奥(舰队Collection)
1446812,honolulu_(azur_lane),4,1590,honolulu_(azur_lane),火奴鲁鲁(碧蓝航线)
1631408,tashkent_(kancolle),4,1590,tashkent_(kancolle),塔什干(舰队Collection)
1561956,bremerton_(scorching-hot_training)_(azur_lane),4,1590,布莱默顿（炙热的网球练习）（碧蓝航线）,布莱默顿_炙热的网球练习(碧蓝航线)
1631062,jervis_(kancolle),4,1582,jervis_(kancolle),杰维斯(舰队Collection)
1525577,hoshiguma_(arknights),4,1578,hoshiguma_(arknights),星熊(明日方舟)
1629640,martha_(fate),4,1576,martha_(fate),玛尔达(Fate)
1933172,uruha_rushia_(1st_costume),4,1568,uruha_rushia_(1st_costume),润羽露西娅(公式服)
1682834,matikane_tannhauser_(umamusume),4,1564,matikane_tannhauser_(umamusume),待兼唐怀瑟(赛马娘)
1630653,fletcher_(kancolle),4,1562,fletcher_(kancolle),弗莱彻(舰队Collection)
1382909,kawakaze_(kancolle),4,1557,kawakaze_(kancolle),江风(舰队Collection)
1440177,z23_(azur_lane),4,1552,z23_(azur_lane),Z23(碧蓝航线)
1933183,minato_aqua_(1st_costume),4,1550,minato_aqua_(1st_costume),凑阿库娅(公式服)
1630671,furutaka_(kancolle),4,1549,furutaka_(kancolle),古鹰(舰队Collection)
1631161,mamiya_(kancolle),4,1547,mamiya_(kancolle),间宫(舰队Collection)
1675004,elysia_(honkai_impact),4,1547,elysia_(honkai_impact),爱莉希雅(崩坏3rd)
1629414,artoria_pendragon_(alter_swimsuit_rider)_(fate),4,1546,artoria_pendragon_(alter_swimsuit_rider)_(fate),Saber_泳装(Fate)
1631052,isonami_(kancolle),4,1543,isonami_(kancolle),矶波(舰队Collection)
1676220,peroro_(blue_archive),4,1542,peroro_(blue_archive),佩洛洛(蔚蓝档案)
1627803,yang_guifei_(fate),4,1532,yang_guifei_(fate),杨贵妃(Fate)
1627248,shun_(blue_archive),4,1529,shun_(blue_archive),春原瞬(蔚蓝档案)
1644977,agnes_digital_(umamusume),4,1526,agnes_digital_(umamusume),爱丽数码(赛马娘)
1627695,marie_antoinette_(fate),4,1525,marie_antoinette_(fate),玛丽·安托瓦内特(Fate)
1627756,scathach_skadi_(fate),4,1525,scathach_skadi_(fate),斯卡哈·斯卡蒂(Fate)
1932879,hibiki_(cheer_squad)_(blue_archive),4,1516,hibiki_(cheer_squad)_(blue_archive),猫冢响_啦啦队(蔚蓝档案)
1644970,grass_wonder_(umamusume),4,1514,grass_wonder_(umamusume),草上飞(赛马娘)
1631100,katori_(kancolle),4,1506,katori_(kancolle),香取(舰队Collection)
1639094,murakumo_kai_ni_(kancolle),4,1504,murakumo_kai_ni_(kancolle),丛云改二(舰队Collection)
1677021,melusine_(fate),4,1504,melusine_(fate),美露辛(Fate)
1535146,schwarz_(arknights),4,1500,schwarz_(arknights),黑(明日方舟)
1644973,narita_brian_(umamusume),4,1492,narita_brian_(umamusume),成田白仁(赛马娘)
1531714,baltimore_(azur_lane),4,1485,baltimore_(azur_lane),巴尔的摩(碧蓝航线)
1588986,abigail_williams_(swimsuit_foreigner)_(fate),4,1485,abigail_williams_(swimsuit_foreigner)_(fate),阿比盖尔·威廉姆斯_泳装(Fate)
1757557,jeanne_d'arc_alter_(ver._shinjuku_1999)_(fate),4,1479,jeanne_d'arc_alter_(ver._shinjuku_1999)_(fate),贞德_新宿1999(Fate)
1933148,tokoyami_towa_(1st_costume),4,1471,tokoyami_towa_(1st_costume),常闇永远(公式服)
1627580,helena_blavatsky_(fate),4,1469,helena_blavatsky_(fate),海伦娜·布拉瓦茨基(Fate)
1630559,enemy_aircraft_(kancolle),4,1467,enemy_aircraft_(kancolle),敌机(舰队Collection)
2008086,osakabehime_(fate),4,1464,osakabehime_(fate),刑部姬(Fate)
1630726,hayashimo_(kancolle),4,1463,hayashimo_(kancolle),早霜(舰队Collection)
1499780,jeanne_d'arc_(swimsuit_archer)_(fate),4,1458,jeanne_d'arc_(swimsuit_archer)_(fate),贞德_泳装(Fate)
1589993,chongyun_(genshin_impact),4,1442,chongyun_(genshin_impact),重云(原神)
1688526,kokona_(blue_archive),4,1438,kokona_(blue_archive),春原心奈(蔚蓝档案)
1768187,saki_(blue_archive),4,1434,saki_(blue_archive),空井咲(蔚蓝档案)
1551542,dido_(azur_lane),4,1432,dido_(azur_lane),黛朵(碧蓝航线)
1768632,mysterious_heroine_x_alter_(fate),4,1426,mysterious_heroine_x_alter_(fate),谜之女主角X_黑化(Fate)
1630503,ark_royal_(kancolle),4,1420,ark_royal_(kancolle),皇家方舟(舰队Collection)
1630643,etorofu_(kancolle),4,1412,etorofu_(kancolle),择捉(舰队Collection)
1589994,xingqiu_(genshin_impact),4,1410,xingqiu_(genshin_impact),行秋(原神)
1533372,miyamoto_musashi_(swimsuit_berserker)_(fate),4,1405,miyamoto_musashi_(swimsuit_berserker)_(fate),宫本武藏_泳装(Fate)
1684743,mr._c.b._(umamusume),4,1402,mr._c.b._(umamusume),米浴(赛马娘)
1631092,kamoi_(kancolle),4,1398,kamoi_(kancolle),神威(舰队Collection)
1677017,barghest_(fate),4,1392,barghest_(fate),芭格斯特(Fate)
1386217,umikaze_(kancolle),4,1387,umikaze_(kancolle),海风(舰队Collection)
1630693,hagikaze_(kancolle),4,1385,hagikaze_(kancolle),萩风(舰队Collection)
1753908,goldenglow_(arknights),4,1381,goldenglow_(arknights),澄闪(明日方舟)
1631145,little_boy_admiral_(kancolle),4,1371,little_boy_admiral_(kancolle),小男孩提督(舰队Collection)
1713162,cyno_(genshin_impact),4,1368,cyno_(genshin_impact),赛诺(原神)
1407454,atalanta_(fate),4,1366,阿塔兰塔(fate),阿塔兰塔(Fate)
396219,tokiko_(touhou),4,1364,tokiko_(touhou),时子(touhou)
1522707,siege_(arknights),4,1362,推进之王（明日方舟）,推进之王（明日方舟）(明日方舟)
1841705,kaveh_(genshin_impact),4,1362,kaveh_(genshin_impact),卡维(原神)
1630544,colorado_(kancolle),4,1357,colorado_(kancolle),科罗拉多(舰队Collection)
1479089,okita_souji_alter_(fate),4,1356,okita_souji_alter_(fate),冲田总司_黑化(Fate)
1644965,air_groove_(umamusume),4,1356,air_groove_(umamusume),空中神宫(赛马娘)
1631358,shouhou_(kancolle),4,1355,shouhou_(kancolle),祥凤(舰队Collection)
1933157,sakura_miko_(1st_costume),4,1354,sakura_miko_(1st_costume),樱巫女(公式服)
1584984,serika_(blue_archive),4,1339,serika_(blue_archive),黑见芹香(蔚蓝档案)
1631270,richelieu_(kancolle),4,1338,richelieu_(kancolle),黎塞留(舰队Collection)
1631260,oyashio_(kancolle),4,1336,oyashio_(kancolle),亲潮(舰队Collection)
1993491,shiroko_terror_(blue_archive),4,1336,shiroko_terror_(blue_archive),砂狼白子_黑化(蔚蓝档案)
1511279,murasaki_shikibu_(fate),4,1329,murasaki_shikibu_(fate),紫式部(Fate)
1630497,arashi_(kancolle),4,1323,arashi_(kancolle),岚(舰队Collection)
1779349,kanna_(blue_archive),4,1316,kanna_(blue_archive),尾刃叶渚(蔚蓝档案)
1932884,hasumi_(track)_(blue_archive),4,1314,hasumi_(track)_(blue_archive),羽川莲见_运动服(蔚蓝档案)
1649113,gilles_de_rais_(caster)_(fate),4,1313,gilles_de_rais_(caster)_(fate),吉尔·德·雷_魔术师(Fate)
1530489,eyjafjalla_(arknights),4,1312,eyjafjalla_(arknights),艾雅法拉(明日方舟)
1630505,asagumo_(kancolle),4,1310,asagumo_(kancolle),朝云(舰队Collection)
1341419,anila_(granblue_fantasy),4,1309,阿妮拉（碧蓝幻想）,阿妮拉(碧蓝幻想)
1630636,enemy_lifebuoy_(kancolle),4,1308,enemy_lifebuoy_(kancolle),敌方救生圈(舰队Collection)
1932889,mari_(track)_(blue_archive),4,1300,mari_(track)_(blue_archive),伊落玛丽_运动服(蔚蓝档案)
1627780,tokitarou_(fate),4,1299,tokitarou_(fate),时太郎(Fate)
1799502,shun_(small)_(blue_archive),4,1297,shun_(small)_(blue_archive),春原瞬_幼年(蔚蓝档案)
1933141,hakui_koyori_(1st_costume),4,1296,hakui_koyori_(1st_costume),博衣小夜璃(公式服)
1639053,fubuki_kai_ni_(kancolle),4,1293,fubuki_kai_ni_(kancolle),吹雪改二(舰队Collection)
421683,angel_(kof),4,1287,安琪儿（拳皇）,安琪儿(拳皇)
1705709,irene_(arknights),4,1284,irene_(arknights),艾丽妮(明日方舟)
1780213,hina_(swimsuit)_(blue_archive),4,1279,hina_(swimsuit)_(blue_archive),空崎日奈_泳装(蔚蓝档案)
1631154,maikaze_(kancolle),4,1275,maikaze_(kancolle),舞风(舰队Collection)
1611841,haruna_(blue_archive),4,1272,haruna_(blue_archive),黑馆晴奈(蔚蓝档案)
1671729,sirius_symboli_(umamusume),4,1272,sirius_symboli_(umamusume),天狼星(赛马娘)
1631255,ooshio_(kancolle),4,1271,ooshio_(kancolle),大潮(舰队Collection)
1542249,assam_(girls_und_panzer),4,1269,阿萨姆（少女与战车）,阿萨姆(少女与战车)
1414917,alpaca_suri_(kemono_friends),4,1269,苏利羊驼（动物朋友）,苏利羊驼(动物朋友)
1937492,tsukino_mito_(1st_costume),4,1268,tsukino_mito_(1st_costume),月之美兔(公式服)
1644991,matikanefukukitaru_(umamusume),4,1264,matikanefukukitaru_(umamusume),待兼福来(赛马娘)
1631068,johnston_(kancolle),4,1263,johnston_(kancolle),约翰斯顿(舰队Collection)
1814441,arlecchino_(genshin_impact),4,1254,arlecchino_(genshin_impact),阿蕾奇诺(原神)
1594449,kashino_(azur_lane),4,1252,kashino_(azur_lane),樫野(碧蓝航线)
1481030,caenis_(fate),4,1247,caenis_(fate),凯妮斯(Fate)
1472521,medea_(fate),4,1246,medea_(fate),美狄亚(Fate)
1682879,seia_(blue_archive),4,1245,seia_(blue_archive),百合园圣亚(蔚蓝档案)
1627521,boudica_(fate),4,1235,boudica_(fate),布狄卡(Fate)
1645008,smart_falcon_(umamusume),4,1235,smart_falcon_(umamusume),醒目飞鹰(赛马娘)
1810886,dehya_(genshin_impact),4,1234,dehya_(genshin_impact),迪希雅(原神)
1933147,murasaki_shion_(1st_costume),4,1232,murasaki_shion_(1st_costume),紫咲诗音(公式服)
1631536,hilichurl_(genshin_impact),4,1224,hilichurl_(genshin_impact),丘丘人(原神)
1603873,mountain_(arknights),4,1218,mountain_(arknights),山(明日方舟)
1125853,enkidu_(fate),4,1215,enkidu_(fate),恩奇都(Fate)
1933142,kazama_iroha_(1st_costume),4,1215,kazama_iroha_(1st_costume),风真伊吕波(公式服)
1594283,shinano_(azur_lane),4,1214,shinano_(azur_lane),信浓(碧蓝航线)
1622926,akane_(blue_archive),4,1214,akane_(blue_archive),室笠茜(蔚蓝档案)
1644995,meisho_doto_(umamusume),4,1214,meisho_doto_(umamusume),名将怒涛(赛马娘)
1536880,zara_(azur_lane),4,1209,zara_(azur_lane),扎拉(碧蓝航线)
1631180,mikuma_(kancolle),4,1208,mikuma_(kancolle),三隈(舰队Collection)
1617664,rosaria_(genshin_impact),4,1204,rosaria_(genshin_impact),罗莎莉亚(原神)
1630717,hatsushimo_(kancolle),4,1199,hatsushimo_(kancolle),初霜(舰队Collection)
1572402,xiangling_(genshin_impact),4,1197,xiangling_(genshin_impact),香菱(原神)
1538944,sussurro_(arknights),4,1195,sussurro_(arknights),苏苏洛(明日方舟)
1630538,chitose_(kancolle),4,1192,chitose_(kancolle),千岁(舰队Collection)
1631019,i-26_(kancolle),4,1192,i-26_(kancolle),伊号26潜水舰(舰队Collection)
1933109,amane_kanata_(1st_costume),4,1191,amane_kanata_(1st_costume),天音彼方(公式服)
1682889,wakamo_(blue_archive),4,1190,wakamo_(blue_archive),狐坂若藻(蔚蓝档案)
1391739,karna_(fate),4,1189,karna_(fate),迦尔纳(Fate)
1631518,zara_(kancolle),4,1189,zara_(kancolle),扎拉(舰队Collection)
1639062,haruna_kai_ni_(kancolle),4,1187,haruna_kai_ni_(kancolle),榛名改二(舰队Collection)
1431995,minamoto_no_raikou_(swimsuit_lancer)_(fate),4,1184,minamoto_no_raikou_(swimsuit_lancer)_(fate),源赖光_泳装(Fate)
1630667,fumizuki_(kancolle),4,1177,fumizuki_(kancolle),文月(舰队Collection)
1625351,eimi_(blue_archive),4,1173,eimi_(blue_archive),和泉元艾米(蔚蓝档案)
1630715,hatsukaze_(kancolle),4,1167,hatsukaze_(kancolle),初风(舰队Collection)
1630536,chikuma_(kancolle),4,1165,chikuma_(kancolle),筑摩(舰队Collection)
1732814,kongou_kai_ni_(kancolle),4,1163,kongou_kai_ni_(kancolle),金刚改二(舰队Collection)
